series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	disabilityStatus_code	disabilityStatus_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.3					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.0					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.8					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	8.4					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.1					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2015.0	9.7					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	6.9					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.5					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	12.3					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8.0					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.6					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	7.0					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	100	Bulgaria	2016.0	8.1					ILOSTAT - LFS - Labour Force Survey	Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Excluding institutional population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 74 years old;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.7					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.9					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.8					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.7					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.9					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	0.8					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	2.1					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	104	Myanmar	2015.0	3.4					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.4					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.1					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.3					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown by disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.4					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	M	Male	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.1					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.3					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.5					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	116	Cambodia	2012.0	1.1					ILOSTAT - LFS - Labour force survey	Break in series: Methodology revised | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	120	Cameroon	2007.0	3.0					ILOSTAT - HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PD	Persons with disability				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	120	Cameroon	2007.0	3.5					ILOSTAT - HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PWD	Persons without disability				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	120	Cameroon	2007.0	3.1					ILOSTAT - HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	_T	Both sexes	G	Global	PWD	Persons without disability				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	120	Cameroon	2007.0	2.5					ILOSTAT - HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	M	Male	G	Global	PD	Persons with disability				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	120	Cameroon	2007.0	3.8					ILOSTAT - HS - Household survey of Cameroon	Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;	C	Country data	PT	Percentage	F	Female	G	Global	PD	Persons with disability				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
