series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	136	Cayman Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	14	Eastern Africa	2017.0	78.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	78,420,760,069			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	14	Eastern Africa	2017.0	2.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2,657,525,347			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	14	Eastern Africa	2017.0	18.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	18,877,947,545			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	140	Central African Republic	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	140	Central African Republic	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	1,063,452,792			5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	142	Asia	2017.0	119.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	119,585,267,346			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	142	Asia	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	3,691,275,087,376			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	142	Asia	2017.0	12.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	12,119,184,044,756			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	143	Central Asia	2017.0	293.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	293,061,453,970			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	143	Central Asia	2017.0	238.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	238,422,765,874			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	143	Central Asia	2017.0	186.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	186,033,387			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	144	Sri Lanka	2017.0	9.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	9,343,432,440			4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	144	Sri Lanka	2017.0	437.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	437,519,329			4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	145	Western Asia	2017.0	37.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	37,619,656,960			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	145	Western Asia	2017.0	36.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	36,163,001,666			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	145	Western Asia	2017.0	580.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	580,422,441,877			3	142	Asia	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	148	Chad	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	148	Chad	2017.0	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	5,808,248,322			5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	2017.0	21.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	21,262,060,969			3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	2017.0	106.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	106,381,002,104			3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	15	Northern Africa	2017.0	548.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	548,089,230			3	2	Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	2017.0	46.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	46,097,808,310			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	3,222,571,091,564			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	150	Europe	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2,812,485,936,451			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2,477,338,966,668			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	2017.0	974.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	974,567,618,977			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	151	Eastern Europe	2017.0	7.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	7,162,099,021			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	2017.0	40.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	40,489,692,945			5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	152	Chile	2017.0	12.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	12,648,508,307			5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	2017.0	472.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	472,826,857,692			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	2017.0	7.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	7,850,518,247			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	154	Northern Europe	2017.0	91.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	91,382,286,488			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	2017.0	187.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	187,758,413,615			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	1,188,659,279,012			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	155	Western Europe	2017.0	28.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	28,157,278,969			3	150	Europe	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	2017.0	7.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	7,168,249,234,321			4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	156	China	2017.0	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2,543,045,664,745			4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	16	American Samoa	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	16	American Samoa	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global				4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	162	Christmas Island	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	162	Christmas Island	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global				4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	166	Cocos (Keeling) Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global				4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	166	Cocos (Keeling) Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	2017.0	35.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	35,697,805,145			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	2017.0	72.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	72,929,746			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	17	Middle Africa	2017.0	7.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	7,807,394,340			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	2017.0	14.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	14,774,399,146			5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	170	Colombia	2017.0	84.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	84,047,407,859			5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	174	Comoros	2017.0	840.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	840,855			5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	174	Comoros	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	175	Mayotte	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	175	Mayotte	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	178	Congo	2017.0	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	1,676,930,035			5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	178	Congo	2017.0	861.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	861,530,443			5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	18	Southern Africa	2017.0	856.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	856,137,834			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	18	Southern Africa	2017.0	172.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	172,643,011,058			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	18	Southern Africa	2017.0	125.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	125,284,852,277			4	202	Sub-Saharan Africa	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	180	Democratic Republic of the Congo	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	3,772,821,365			5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	180	Democratic Republic of the Congo	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	3,311,173,286			5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	184	Cook Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	184	Cook Islands	2017.0	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	188	Costa Rica	2017.0	7.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	7,414,657,732			5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	188	Costa Rica	2017.0	84.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	84,184,611			5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	19	Americas	2017.0	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	3,559,521,200,175			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	19	Americas	2017.0	50.0					ICAO		C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	50,413,693,066			2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	19	Americas	2017.0	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	5,412,148,208,674			2	1	World	Region					
